Date,2025/05/19,2025/05/19,2025/05/19,2025/05/19,2025/05/19,2025/05/19,2025/05/19,2025/05/19,2025/05/19,2025/05/19,2025/05/19,2025/05/19,2025/05/19,2025/05/19,2025/05/19,2025/05/19,2025/05/19,2025/05/19,2025/05/19,2025/05/19,2025/05/19,2025/05/19,2025/05/19,2025/05/19,2025/05/19,2025/05/19,2025/05/19,2025/05/19,2025/05/19,2025/05/19,2025/05/19,2025/05/19,2025/05/19,2025/05/19,2025/05/19,2025/05/19,2025/05/19,2025/05/19,2025/05/19,2025/05/19,2025/05/19,2025/05/19,2025/05/19,2025/05/19,2025/05/19,2025/05/19,2025/05/19,2025/05/19,2025/05/19,2025/05/19,2025/05/19,2025/05/19,2025/05/19,2025/05/19,2025/05/19,2025/05/19,2025/05/19,2025/05/19,2025/05/19,2025/05/19,
Time,06:00:00,06:01:00,06:02:00,06:03:00,06:04:00,06:05:00,06:06:00,06:07:00,06:08:00,06:09:00,06:10:00,06:11:00,06:12:00,06:13:00,06:14:00,06:15:00,06:16:00,06:17:00,06:18:00,06:19:00,06:20:00,06:21:00,06:22:00,06:23:00,06:24:00,06:25:00,06:26:00,06:27:00,06:28:00,06:29:00,06:30:00,06:31:00,06:32:00,06:33:00,06:34:00,06:35:00,06:36:00,06:37:00,06:38:00,06:39:00,06:40:00,06:41:00,06:42:00,06:43:00,06:44:00,06:45:00,06:46:00,06:47:00,06:48:00,06:49:00,06:50:00,06:51:00,06:52:00,06:53:00,06:54:00,06:55:00,06:56:00,06:57:00,06:58:00,06:59:00,
Memo,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,
Sensor,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,
Exposure Time(msec),200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
Sensor Temp.(deg),25.2,25.2,25.2,25.3,25.3,25.3,25.2,25.2,25.2,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.2,25.2,25.2,25.3,25.3,25.3,25.3,25.3,25.2,25.2,25.2,25.3,25.2,25.2,25.3,25.2,25.2,25.3,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.3,25.2,25.2,25.2,25.2,25.2,25.3,25.3,25.3,25.3,25.2,25.2,25.2,25.2,25.3,25.3,25.2,25.2,
Power(V),5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,
Wavelength(nm),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),
300.00,3.83,3.61,3.22,3.04,2.64,3.17,4.15,3.88,3.80,3.61,3.56,3.43,3.51,3.71,2.97,3.05,3.60,3.49,3.30,4.07,3.66,3.57,3.57,3.40,3.25,3.26,3.09,3.90,4.30,3.89,4.18,4.01,3.75,4.18,4.05,4.54,4.31,4.46,4.18,4.06,4.01,4.30,4.67,4.67,4.50,5.03,4.98,4.58,4.45,4.44,4.65,4.58,4.58,5.32,4.93,5.24,5.46,5.52,5.49,5.71,
301.00,4.23,4.04,3.56,3.43,2.87,3.34,4.74,4.65,4.09,3.90,3.86,3.76,4.10,3.93,3.32,3.34,4.16,3.90,3.89,4.83,4.00,4.32,4.46,3.90,3.78,3.72,3.48,4.66,4.83,4.60,4.84,4.69,4.23,4.71,4.88,5.17,5.12,5.17,5.12,4.51,4.84,5.02,5.54,5.32,5.46,5.77,5.60,5.17,5.41,5.12,5.63,5.17,5.55,6.34,6.07,5.83,5.92,6.38,6.49,6.81,
302.00,4.83,4.43,3.81,3.74,3.40,3.80,5.35,5.49,4.73,4.49,4.67,4.49,4.86,4.33,3.65,3.87,4.49,4.33,4.58,5.42,4.67,5.08,5.10,4.58,4.72,4.45,4.06,5.74,5.53,5.57,5.53,5.45,4.91,5.61,5.68,5.96,6.01,6.11,5.97,5.14,5.77,5.84,6.41,6.23,6.56,6.66,6.64,6.10,6.80,5.87,6.62,6.29,6.91,7.45,7.41,6.79,7.08,7.33,8.00,8.07,
303.00,5.53,4.94,4.32,4.34,3.89,4.27,5.98,5.98,5.45,5.26,5.28,5.35,5.48,4.62,4.22,4.50,5.14,5.17,5.37,6.09,5.33,5.86,5.63,5.25,5.59,5.27,4.91,6.39,6.21,6.36,6.28,6.18,5.96,6.55,6.67,6.77,6.81,7.01,7.15,6.33,6.75,7.09,7.34,7.41,7.83,7.53,7.71,7.45,8.01,7.08,8.05,7.82,8.28,8.71,8.85,8.25,8.61,8.86,9.49,9.48,
304.00,6.08,5.65,4.99,4.91,4.89,4.83,6.73,6.79,6.27,6.14,6.19,6.38,6.24,5.38,5.11,5.29,6.06,6.00,6.46,6.81,6.46,6.63,6.33,6.24,6.46,6.11,6.00,7.41,6.98,7.49,7.11,6.95,7.63,7.68,7.85,7.85,7.85,8.28,8.34,7.58,8.12,8.58,8.50,8.83,9.34,8.77,9.31,9.26,9.61,8.75,9.69,9.67,10.02,10.15,10.51,10.32,10.54,10.84,11.49,11.16,
305.00,6.99,6.47,5.95,5.58,5.78,5.40,7.36,7.71,7.36,7.30,7.21,7.37,7.06,6.30,6.21,6.21,7.11,7.04,7.65,7.48,7.83,7.32,6.93,7.32,7.43,7.04,7.17,8.28,7.90,8.50,8.24,8.22,9.25,9.13,8.89,8.94,8.87,9.42,9.59,9.15,9.28,10.29,10.05,10.46,10.77,10.14,10.81,11.05,11.09,10.81,11.42,11.31,11.64,11.79,12.43,12.40,12.66,13.04,13.51,12.88,
306.00,7.73,7.61,6.88,6.48,6.75,6.17,8.46,8.62,8.59,8.38,8.37,8.34,7.82,7.53,7.18,7.16,8.30,8.31,8.66,8.36,9.30,8.47,7.88,8.40,8.15,7.91,8.22,9.29,9.03,9.55,9.56,9.53,10.77,10.48,10.19,10.31,10.43,10.71,10.78,10.81,10.51,11.98,11.63,12.16,12.34,11.96,12.51,13.05,12.52,13.06,13.24,13.23,13.30,13.67,14.32,14.83,15.30,15.28,15.48,14.96,
307.00,9.01,8.84,8.34,7.61,7.84,7.06,9.79,9.75,9.74,9.53,9.31,9.29,8.85,8.78,8.40,8.29,9.68,9.67,10.01,9.89,10.74,9.79,9.28,9.96,9.35,9.12,9.29,10.79,10.73,11.07,11.23,11.40,12.40,12.17,11.85,12.07,12.34,12.29,12.35,12.62,12.01,14.13,14.00,14.18,14.23,14.35,14.67,15.07,14.52,15.24,15.51,15.40,15.24,16.28,16.64,17.51,18.12,17.91,17.76,17.84,
308.00,10.53,10.27,9.86,8.96,9.13,8.50,11.74,11.38,11.09,11.07,10.99,10.46,10.53,10.30,9.68,9.24,11.17,11.31,11.47,11.49,12.58,11.52,11.09,11.31,10.76,10.48,10.47,12.65,12.92,12.98,12.99,13.39,14.08,14.20,14.04,14.15,14.89,14.42,14.41,14.59,14.05,16.36,16.44,16.55,16.12,17.11,16.95,17.27,17.00,17.82,17.95,17.86,17.65,19.11,19.50,20.35,20.97,20.80,20.86,21.39,
309.00,12.51,12.19,11.24,10.82,10.26,9.86,13.66,13.34,12.88,12.70,12.37,12.08,12.46,11.98,11.32,10.64,12.69,13.37,13.19,13.71,14.26,13.77,13.47,13.00,12.67,12.22,12.08,14.96,15.22,15.48,15.28,15.99,15.83,16.43,16.36,16.69,17.79,17.14,16.92,16.99,16.77,18.76,19.32,19.42,18.97,20.12,19.68,20.03,19.87,20.86,20.99,20.76,20.57,22.45,22.79,23.70,24.25,23.90,24.22,25.08,
310.00,14.42,14.03,13.16,12.58,11.98,11.22,15.93,15.65,14.81,14.56,14.48,14.03,14.78,13.95,13.06,12.21,14.62,15.42,15.26,16.13,16.29,16.03,15.91,15.15,14.92,14.42,14.09,17.79,18.04,18.37,17.91,18.69,18.45,19.11,19.10,19.65,20.68,19.93,19.82,19.59,19.70,21.42,22.40,22.45,22.14,23.43,22.81,23.18,23.48,24.00,24.42,24.24,24.22,26.31,26.64,27.40,27.92,27.77,28.31,29.47,
311.00,16.77,15.89,14.71,14.54,13.44,12.92,18.01,17.83,17.03,16.66,16.55,16.45,17.02,16.01,15.01,14.19,16.56,17.52,17.53,18.56,18.34,18.45,18.40,17.47,17.51,16.99,16.37,20.47,20.75,21.22,20.55,21.27,21.05,21.84,21.92,22.51,23.43,22.84,22.97,22.56,22.51,24.52,25.54,25.75,25.43,26.58,26.20,26.49,27.10,27.14,27.60,27.96,28.07,30.26,30.29,31.20,31.71,31.42,32.54,33.59,
312.00,18.97,17.85,16.61,16.36,15.32,14.62,20.31,20.12,19.34,18.81,18.88,18.97,19.11,18.00,17.24,16.11,18.88,19.87,20.08,20.96,20.60,20.93,20.78,19.94,19.88,19.42,18.75,23.15,23.46,24.12,23.28,23.71,24.18,24.68,24.89,25.52,26.26,25.97,26.01,25.67,25.90,27.81,28.43,29.01,28.79,29.71,29.81,30.12,30.68,30.90,30.98,31.90,31.99,34.05,34.22,34.95,35.62,35.62,37.04,37.72,
313.00,21.22,20.14,18.50,18.39,17.41,16.50,22.52,22.61,21.80,21.09,21.25,21.59,21.30,20.38,19.75,18.34,21.22,22.20,22.83,23.38,23.13,23.37,23.06,22.61,22.38,22.02,21.13,25.85,26.07,26.79,26.12,26.25,27.33,27.77,27.77,28.61,28.84,29.08,28.92,28.81,29.00,31.32,31.58,32.25,32.25,33.02,33.51,33.98,34.40,34.60,34.41,35.65,35.87,37.78,38.14,38.99,39.98,40.05,41.64,41.70,
314.00,23.53,22.56,20.64,20.49,19.68,18.72,25.08,25.18,24.38,23.89,24.11,24.11,23.58,22.89,22.35,20.85,24.17,24.97,25.55,25.83,25.98,25.83,25.35,25.13,24.60,24.38,23.63,28.39,29.23,29.20,29.39,29.29,30.52,30.94,30.84,31.96,31.91,31.92,32.01,32.27,31.86,34.79,35.16,36.11,35.85,36.40,37.34,37.98,37.99,38.74,38.20,39.54,39.80,41.67,42.31,43.32,44.34,44.92,45.94,45.94,
315.00,25.97,25.16,23.00,22.77,21.98,20.97,28.01,28.16,27.07,26.67,26.87,26.74,25.94,25.63,24.71,23.22,27.12,27.92,28.50,28.61,28.90,29.01,28.12,28.08,27.15,27.06,26.26,31.42,31.95,32.17,32.39,32.56,33.63,34.28,34.10,35.30,35.35,35.46,35.22,35.66,35.16,38.93,38.95,39.71,39.65,40.39,41.52,42.16,41.77,42.75,42.15,43.22,43.83,45.75,46.75,48.01,49.07,49.74,50.62,50.35,
316.00,28.81,27.99,25.98,25.18,24.44,23.33,31.23,31.40,30.04,29.73,29.92,29.20,28.67,28.41,27.39,25.82,30.01,31.26,31.29,31.35,32.22,32.14,30.91,31.09,30.21,29.72,28.66,34.76,35.30,35.04,35.77,36.18,36.98,37.78,37.58,38.96,39.38,39.18,38.76,38.99,38.40,42.96,43.15,43.60,43.59,44.86,45.77,46.09,45.82,47.09,46.38,47.25,47.89,50.20,51.55,52.55,53.79,54.79,55.22,55.19,
317.00,32.25,31.24,28.95,28.22,26.81,26.18,35.16,35.01,33.42,32.91,33.28,32.31,31.87,31.66,30.21,28.57,33.19,34.66,34.24,34.85,35.61,35.69,34.33,33.96,33.44,32.77,31.62,38.49,39.02,38.73,39.55,40.13,40.56,41.63,41.47,42.97,43.75,43.64,42.73,42.94,42.54,47.38,47.99,48.03,48.02,49.92,50.50,50.67,50.52,51.93,51.18,51.69,52.61,55.35,56.65,57.91,59.24,60.38,60.50,60.81,
318.00,35.51,34.40,32.09,31.18,29.26,28.62,38.81,38.53,36.59,36.11,36.26,35.17,35.16,34.52,32.85,31.21,36.24,37.82,37.34,38.56,38.70,39.02,37.71,37.11,36.72,35.80,34.49,42.34,42.72,42.65,43.01,44.20,44.23,45.24,45.13,46.94,47.86,47.59,46.77,46.63,46.67,51.54,52.56,52.34,52.38,54.50,54.78,55.14,55.00,56.31,55.87,55.96,57.15,60.39,61.32,62.99,64.06,65.53,65.61,66.49,
319.00,38.64,36.90,34.59,33.63,31.29,30.60,42.04,41.60,39.34,38.89,39.14,38.05,38.27,36.99,35.07,33.29,38.77,40.35,40.09,41.68,41.48,41.95,40.77,39.78,39.68,38.56,37.10,45.64,45.70,46.06,46.03,47.22,47.15,48.33,48.33,50.06,51.04,50.96,50.41,49.49,49.99,54.96,55.88,55.69,56.02,58.07,58.30,58.56,58.92,59.57,59.49,59.62,60.97,64.59,65.46,67.06,67.98,69.60,70.08,70.95,
320.00,41.85,39.65,37.11,36.32,33.44,32.67,45.00,44.43,42.35,41.68,41.84,40.98,41.39,39.55,37.68,35.60,41.17,43.05,43.06,44.74,44.14,44.98,43.77,42.53,42.70,41.51,39.71,48.82,48.92,49.31,49.23,50.10,50.62,51.38,51.48,53.34,54.26,54.17,53.90,52.72,53.51,58.63,59.19,59.26,59.75,61.89,61.65,62.22,62.71,63.61,63.34,63.66,64.80,68.95,69.60,71.15,72.13,73.61,74.32,75.54,
